isbn,summary,rating
0552998931,"Rich, clever and mischievous, this is a triumphant read.",8
0689822804,Bring your own Cheerios!,8
0765300265,"Seeking to silence the inhuman voices in her head, young Lauren
triggers a series of events that forces her to participate in a
vengeful quest, pitting Richard Rahl and his wife Kahlan against a
relentless demonic force. 500,000 first ...",5
0671868357,"Corky and the Shadyside cheerleaders are sure the evil that has been
terrorizing them is destroyed, until a series of horrifying accidents
confirms their greatest fears.",7
0451626109,"One of C.S. Lewis&#39;s most imaginative creations, this world-famous
book is a humorous correspondence between the devil Screwtape and his
apprentice Wormwood, whose job is to produce a human&#39;s soul for
eternity in hell.",8
0765342529,"Dr. Potter disobeys the decree of the Optimen when he fails to
rearrange the unusual genetic structure of an embryo developing in the
state&#39;s special vat, a decision that could have profound
repercussions for the entire human race.",4
0752830813,"Cohen presents a collection of 600 quotations and sayings from the
world of investment in this book.",1
0061006599,"Immersing himself in the ancient studies of magic after the tragic
death of his wife, scholar Andrew Macleod becomes consumed by a
passion for knowledge and becomes the unwitting apprentice of the
menacing Duncan Milne. Original.",8
0894809121,"The famous doctor suppressed his findings because of a morbid fear of
white shorts, but now his secret papers have been discovered. This
book explains the conclusions he hid and reveals man&#39;s true basic
drive: getting a court in prime time.",8
0749719109,"It&#39;s the start of the Easter Term and Pat and Isabel are looking
forward to meeting all their friends at St Clare&#39;s once more. The
new girls prove to be a source of much amusement, and there is all the
fun of boarding-school life as well.",10
0773762698,"He shows that there are two kinds of leaders: leaders-from-without,
who are driven by fear, pressures, and elements beyond their control;
and leaders-from-within, who are moved by a desire to help, encourage,
and realize shared visions ...",6
088029650X,"Buffalo Bill was a miner in the Colorado gold fields, a Pony Express
rider, an army scout, a buffalo hunter for the railroad construction
camps and the organizer and star of Buffalo Bill&#39;s Wild West show.",8
0738700339,"Offers information on moon phases, traditional pagan holidays, and
incense and color correspondences for ritual, and presents articles on
spellworking and magical lore.",8
074341022X,"“Connolly has crafted one of the most darkly intriguing books this
reviewer has encountered in more than three decades of reading crime
fiction.” —Publishers Weekly (starred review) The second thriller in
John Connolly&#39;s bestselling, ...",8
0515128422,The United States tries to fight off a Chinese invasion.,6
0553271970,She was the woman who had it all.,6
0763603295,"Creates seven portraits of life in the middle-school years, showcasing
such titles as, &quot;What Do Fish Have to Do with Anything?&quot;
&quot;The Goodness of Matt Kaizer,&quot; and &quot;Pets.&quot;",9
0345395190,"Asahel Frost is living selfishly in an outoftheway galactic outpost
when he learns that his sister has been genetically altered by the
alien Haluk and his blood begins to boil for revenge. Original.",8
0425187217,"In an eye-opening glimpse into the world of professional wrestling,
the legendary wrestler describes his own personal life and career,
from his youth as a teenage runaway to his rise to success with the
World Wrestling Federation.",9
0316610984,"With a movie about Kaufman already out, this is his manager and friend
Zmuda&#39;s recollection of the late comedian.",7
0517119129,"Following themes of zany space exploration, time travel, and mystery,
two novels that examine the dimensions of the universe and the human
soul feature Dirk Gently&#39;s Holistic Detective Agency and The Long
Dark Tea-Time of the Soul.",8
1575667274,"Now, with hapless Macon stewing in a steamy cell and Marietta pouting
about her postponed nuptials, it&#39;s time for Big Sis Savannah to
turn up the heat and show a cleverly concealed killer that this is one
Georgia peach who ain&#39;t just ...",7
0451166604,"A terrifying true tale of deranged motherhood begins with the shooting
of three children and follows a detailed uncovering of facts that
seems to lead to the mother as a prime suspect. Reissue.",6
0373259824,"Two To Tangle by Leslie Kelly released on May 24, 2002 is available
now for purchase.",10
0373244320,"The Missing Heir by Jane Toombs released on Oct 25, 2001 is available
now for purchase.",10
0345433106,"Haunted by disturbing memories, Dr. Jeff Duran finds his life
spiraling out of control when he is forced to team up with a suicide
victim&#39;s sister, as they are both targeted by assassins and forced
to work together to find out why they have ...",8
0152167315,"Reduced to begging and thievery in the streets of London, a thirteen-
year-old orphan disguises herself as a boy and connives her way onto a
British warship set for high sea adventure in search of pirates.",10
0836221311,"1996 FarWorks, Inc. All Rights Reserved. The Far Side and the Larson
signature are registered trademarks of FarWorks, Inc.",10
0060959444,"In this groundbreaking collection of personal writings, young Asian
American girls come together for the first time and engage in a
dynamic converstions about the unique challenges they face in their
lives.",7
0440487617,"Meg Murry can&#39;t help but be worried when her six-year-old brother,
Charles Wallace, announces there are dragons in the vegetable garden.",8
0875961517,"Discusses breast cancer, contraception, career choices, marriage,
pregnancy, menopause, and other topics",7
0380814382,"Second, every sin known to heaven and earth -- from the hole in the
ozone to alien abductions -- is all California&#39;s fault. This is
the story of what happened when a Californian came to visit.",7
0441908721,"Bored with life after college, Gary Leger wanders into the woods
behind his house and discovers a fantasy world peopled with elves,
dwarves, witches, and dragons. Original.",10
0449214982,"Parents lead children into peril, a man loves his wife&#39;s twin, and
a woman must administer her father&#39;s death in this collection of
short stories exploring the theme of trust, both betrayed and
fulfilled",5
1551668521,"A Reckless Encounter by Rosemary Rogers released on Nov 23, 2001 is
available now for purchase.",5
1577481917,"These Value Book titles will stop traffic and boost sales! Including
proven classics as well as new books on high demand subjects, Value
Books are an instant no-fuss monthly promotion.",5
1884862047,"Follows a little girl through her dream, exploring magical worlds that
echo with her father&#39;s unconditional love.",9
0517573822,"The much-loved actor reveals his truly &quot;wonderful life&quot;
through anecdotal verse enlivened by illustrations From fishing trips
and dog stories to a hilarious account of a photo safari where the
camera was lost to a hungry hyena, the poems ...",5
0590449710,"Mallory has an important writing project to do and needs some quiet
time. No one will leave her alone! What&#39;s a stressed-out big
sister to do? Go on strike! Baby-Sitters Club #47.",8
044022408X,"Raised by her stepmother and two greedy stepsisters, Isabelle
Montgomery is very attached to her brother and best friend, Miles, but
when Miles leaves the estate and appoints John Saint-Germaine as
Isabelle&#39;s guardian, she discovers true ...",4
0783548680,"The Old Farmer&#39;s Almanac has entertained and educated its readers
with tried-and-true gardening tips for more than 200 years. Flower
Gardening Secrets brings together the best of that material for
backyard gardeners.",7
0395815908,"A guide to planning, installing, and maintaining water gardens offers
advice on choosing the proper site for a water garden, caring for
plants and fish, and selecting the proper pump and filter",8
0312979770,"Reclusive tycoon Sir Oswald Coote and his melancholy wife, Lady Coote,
have hit upon the ideal plan to spice up their quiet lives.",1
0802136303,"Jasmine, a young widow in India, moves to the United States to begin a
new life",7
0671734512,"Offers new ways to cook favorite foods using recipes for chili, soups,
sandwiches, meat loaves, chicken dishes, and others",9
0553296663,"Five years after he finds evidence that the unicorn may have actually
existed twenty thousand years ago, Indiana joins an expedition to
recover the fabled beast&#39;s horn, unaware that the leaders of the
expedition have sinister plans.",5
0786887583,"In Napalm &amp; Silly Putty, Carlin&#39;s characteristically ironic
and hilarious take on life shines through.",5
0486280519,"This volume includes 5 of the author&#39;s best early stories:
&quot;The Phantom Rickshaw,&quot; &quot;Wee Willie Winkie,&quot;
&quot;Without Benefit of Clergy,&quot; &quot;The Strange Ride of
Morrowbie Jukes&quot; and the title selection.",4
0003701387,"A series of graded readers covering a wide range of styles and kinds
of English, both fiction and non-fiction, with comprehension
exercises, questions and crosswords. Level 4 has a vocabulary of 1500
words.",8
084233498X,"At eighty-four, Leota Reinhardt is alone, all of her efforts to
reconcile with her adult children hadn&#39;t worked in the past, until
she meets her estranged grandaughter, Annie, and confides to her the
silent sacrifice she had made as a young ...",10
0676972616,"The scientific wonder of youth is skillfully evoked in this intriguing
memoir by the distinguished neurologist and author of Awakenings in
which he describes his fascination with metals, gases, and chemicals,
especially &quot;Uncle Tungsten,&quot; ...",5
0156997010,"Three generations of the Pargiters, an upper-class English family, are
caught up in the changes, burdens, and promises of life from 1880 to
the 1930&#39;s",7
1585360139,"A retelling of the legend of how American president Theodore Roosevelt
inspired the making of the first stuffed toy bear.",10
0805000313,"Here are the hilarious tales of a sportsman&#39;s life in the great
and often not-so great outdoors. McManus offers more cracker-barrel
wisdom and zany insights into the agonies and ecstasies of hunting,
fishing, and camping.",9
1569751137,"Describes meditation techniques for positioning, breathing, and
focusing while exploring the physical and mental benefits of the
practice",3
0970698879,"The author also dispels many popular myths of achievement and reveals
the reasons why success eludes most people. Why haven&#39;t you
achieved the success you desire? Here are just a few reasons: Success
is not logical.",10
0446678619,"OWN YOUR OWN CORPORATION reveals the legal secrets and strategies that
the rich have used for generations to run their businesses and protect
their assets.",9
0345331974,"International standard book number used for this book also used for
earlier editions.",5
0345423291,"Estranged from her mother and her sister for thirty-five years after a
series of dramatic events, Ginny Young arrives at a reunion that
reveals the family she thought she knew",8
0312084994,Describes the physical features and behaviors of dragons and unicorns.,7
0224020897,"En undersøgelse af omstændighederne omkring pave Johannes Paul I&#39;s
pludselige død 33 dage efter at han var blevet valgt til pave",1
1550373897,"About the Annikin Series: “/p&gt; Annikins are mini books made
especially for children -- small enough to fit into tiny hands and
pockets.",7
0345409671,"The best-selling fifth novel featuring Lestat the vampire pits the
redoubtable anti-hero against a most dangerous adversary, Memnoch, a
mysterious being who claims to be the Devil. Reprint.",5
0684815451,"In New York with his mother and brother to be with their father, who
is undergoing treatment at Memorial Sloan-Kettering Cancer Center, a
young boy watches a woman steal his mother&#39;s wallet and ventures
into the city&#39;s dangerous subway ...",5
038519093X,"Weaves a magical tale about an orphan girl named Momo whose unstinting
goodness nurtures wisdom and happiness in the people around her and
who becomes the prey of sinister figures.",10
0425194515,"A series of bizarre deaths draws Tessa Lockland and Sam Booker to
Moonlight Cove, where they team up with natives Chrissie Foster and
Harry Talbot to combat the evil that threatens the community. Reissue.",6
0140434003,"A Victorian governess&#39; love for her mysterious employer is
threatened by the tragic secret concealed in his mansion",5
0142301515,"To fulfill their father&#39;s dying wish, teenage Countess Meliara and
her brother Branaric organize a revolution against a greedy king, but
when the war is over, Meliara finds herself in the middle of royal
politics.",8
0916441865,"The penetrating and provocative question &#39;What would Jesus
do?&#39; in all of life&#39;s complex situations is the central theme
of this book.",10
080075137X,"Using her own life as an example, Elliot guides singles of both
genders and of any age on how to put their love lives under the
authority of Jesus Christ.",10
0875964605,"Offers original, fresh, and nourishing vegetarian recipes arranged by
season and includes advice on selecting and preparing food in the most
health-conscious ways",8
0679865691,"Having relented to the ways of her people in Pakistan and married the
rich older man to whom she was pledged against her will, Shabanu is
now the victim of his family&#39;s blood feud and the malice of his
other wives",4
0679447156,"Provides an eight-week program for improving and maintaining health,
illuminating the processes of the body&#39;s healing systems and the
ways in which we can optimize the power of our individual systems and
drawing on the experiences of ...",8
0590414674,"Little Fox tells her mother all the frightening things she&#39;ll see
and do when she travels to the end of the world.",6
0671733141,"Former dissident journalist Nikolai Katkov of Russia and U.S. Treasury
Special Agent Gabby Scotto form an unlikely alliance when they are
thrust together in an investigation that pits them against the
world&#39;s newest axis of international ...",7
078601105X,Detective Cal Terrell and Sgt.,8
0345311809,"Genius, mystic, master of language and culture, Hel&#39;s secret is
his determination to attain a rare kind of personal excellence, a
state of effortless perfection...shibumi.",8
039475039X,"The author, once part of the French Resistance movement, tells of her
experiences during the Nazi occupation of Paris and the emotional
return of her husband, on the brink of death from being in a
concentration camp",9
1570980926,"Describes the past thirty years of violence in Northern Ireland,
explains the historical context of the conflict, and assesses the
current prospects for peace",5
0374105219,"Annie John is a haunting and provocative story of a young girl growing
up on the island of Antigua.",8
000712614X,"New novel about men, love and relationships by the author of the Book
of the Year, Man and Boy.",8
0440415993,"Ailin&#39;s life takes a different turn when she defies the traditions
of upper class Chinese society by refusing to have her feet bound.",10
0505523833,"A frustrated King Richard and Princess Arianne, a mute maiden, find an
unlikely and everylasting love despite Arianne&#39;s need to spin
nettles into shirts to save her twelve troublesome brothers from an
angry ogre&#39;s spell. Original.",7
0446608653,"In this suspenseful Southern thriller and #1 New York Times
bestseller, an ambitious prosecutor investigates a high-stakes case
after Charleston&#39;s most powerful real estate magnate is murdered.",7
0880015829,"&quot; In this classic work of psychological terror, Bowles examines
the ways in which Americans apprehend an alien culture and the ways in
which their incomprehension destroys them.",8
0671804987,"Carlos Castaneda provides a structural analysis of the logic system
which he experienced under the influence of peyote and other
hallucinogens commonly used by Indian sorcerers.",8
0553583980,"Schoolteacher Rumer Larkin finds her peaceful life in the rustic
Connecticut beach town of Hubbard&#39;s Point turned upside down by
the return of Zeb Mayhew, the man who had once broken her heart, who
is accompanied by his teenage son and who ...",7
0440216907,"Suffragette Julia Ransome yearns to close down Storyville, the high-
priced brothel in New Orleans&#39;s seamy red-light district, even as
her son falls in love with one of Storyville&#39;s &quot;girls.&quot;
Reprint.",5
0671748408,"Unmarried at age thirty, Melinda LeBlanc grows tired of helping her
dull former classmates plan their weddings and wonders why her
romantic interludes are limited to an occasional meaningless
horizontal encounter.",7
0060185082,"Tired of life and not yet thirty, she&#39;s determined never to go
back to poverty again.Maybe this is the chance she needs to make sure
that doesn&#39;t happen. Sandy doesn&#39;t have marriage oh her mind
-- she&#39;s too ambitious for that.",7
0312272103,Winter 2001,8
0890877033,"LIVING JUICY is jumping for joy on the inside. Sark gives us the juice
to nourish our creative souls with this map and miniature guidebook.
Weekly topics include &quot;procrastinating,&quot;
&quot;energizing,&quot; &quot;adventuring,&quot; &quot;aging,&quot;
and &quot;shouting.",8
0345422538,"Twenty-five years after she and her brother had fled their tyrannical
father, a suicide and a suspect in the heinous murder of a young
student, Susan Clayton receives a threatening message as a serial
killer stalks her community. Reprint.",6
0959365818,"Sometimes people are so busy communicating that they don&#39;t listen
to each other. Talk Language tells you how to understand what people
are REALLY saying, and why. ..... (from back cover)",8
0140436669,"Edith Adelon, an impoverished Italian orphan, finds love and friends
in England.",9
031224651X,"When someone steals the feisty, unpleasant cat he inherited from his
father, Phil Moony will turn Chicago inside out to catch the
catnapper.",8
0451210751,"Known for her amazing talent, the New York Times bestselling author of
Only by Your Touch and Always in My Heart delivers an extraordinary
new tale of two people who, in the most unexpected of circumstances,
discover the healing power of ...",9
0525249249,"A selection of short fiction--including outstanding early stories, new
pieces, and two never-before-published novellas--features &quot;Mrs.
God,&quot; &quot;The Buffalo Hunter,&quot; and other works",6
031226867X,"Forensic psychologist Dr. Peter Zak attempts to separate truth from
fantasy as an amnesiac woman who was shot and left for dead begins to
slowly remember details of the crime, implicating her ex-husband.",7
055384007X,"&quot;Drawing on groundbreaking brain and behavioral research, Goleman
shows the factors at work when people of high IQ flounder and those of
modest IQ do surprisingly well.",5
0140283293,"Follows the counterculture escapades of members of the Beat generation
as they seek pleasure and meaning while traveling coast to coast",10
0689316224,"Teenage Cass feels an inescapable psychic link with his incredibly old
landlord Mr. Magus, whose secret experiments in the garage reflect his
preoccupation with finding the wholeness of life.",9
044011585X,"Sailing to France aboard the majestic Normandie amid rumors of an
impending world war, the glamorous Liane De Villiers, wife of the
French ambassador, meets a handsome American steel magnate trapped in
a loveless marriage. Reissue.",8
0553583913,"Growing up in the fortress kingdom of Akora, lovely orphan Brianna
yearns to discover the truth about her real identity but finds herself
torn between her search for answers, a quest that will take her away
from Akora to England, and her ...",6
0679723250,"The sultry young wife of a diner owner conspires with an aimless
drifter to murder her husband",7
0684814196,"The author considers how fame and the Pulitzer Prize have impacted her
life",7
014011369X,"An examination of the AIDS crisis exposes the federal government for
its inaction, health authorities for their greed, and scientists for
their desire for prestige in the face of the AIDS pandemic",10
0525944907,"Monica, Lana, and Jean Landing relive the history of their Jamaican
homeland as they gather for a funeral",8
1573226068,"A critically acclaimed debut collection of ten cynical and sentimental
stories captures the bleakness of life, first in the Dominican
Republic and then in New Jersey suburbia, for immigrants of color.
Reprint.",5
0393959031,"&quot; A Chronology, new to this edition, and a Selected Bibliography
are included.",5
192890100X,"Karen Brown&quot;&quot;A Pioneer and still leader in the category of
high-quality small inns and bed and breakfasts.",5
0439164575,"Finding their way to a deserted island after their ship sinks, Luke,
Ian, JJ, Sharla, Will, and Lyssa struggle to survive and soon discover
that they are not alone on the island. Original.",9
1853260037,"This collection contains all of the Father Brown stories, showing thr
quiet wit and compassion that has endeared him to many, whilst solving
his mysteries by a mixture of imagination and a sympathetic
worldliness in a totally believable ...",8
1576730824,"An historical novel that follows the events in the life of Cassie
Hendrick Stearns Simpson, who seemed to have it all, but was plagued
by self-doubt, fear, and the consequences of poor choices",10
0449907635,"Relating his travels with his cat, Norton, the author discusses
rotisserie league baseball, Fire Island social life, real estate,
Roman Polanski, romantic relationships, and Harrison Ford",10
0312925581,"Tells the stories of fifty dogs and their unique relationships with
their owners",10
019505928X,"Approaches the prevalent issues in ecology from an aesthitic
viewpoint, stressing the beauty and balance of nature",5
0140442529,"A single, tormented, character dominates both of these short novels
written at different stages of Dostoyevsky&#39;s career",8
0743253973,"A conflict of loyalties between Gene and his fearless friend, Phineas,
leads to tragedy.",9
0804110743,"Merger and acquisitions lawyer Kate Millholland turns sleuth when
Stephen Azorini&#39;s pharmaceutical company faces a takeover and
Stephen&#39;s niece Gretchen--one of the company&#39;s shareholders--
is murdered",7
0671525360,"Theorizing that a bacteria of unprecedented power will kill sixty
percent of the global population within one year, Dr. Elaine Wilkes is
horrified to see her prediction coming true and races to find a cure.
Reprint.",8
0964859106,"The Lone Ranger demonstrates how the principles of the Ranger&#39;s
Code can be applied to the ethical dilemmas of modern life",8
1565481542,"Although Augustine&#39;s &quot;Confessions&quot; has been translated
many times, it is not exaggeration to say that Sister Maria
Boulding&#39;s translation is &quot;of a different level of excellence
from practically anything else on the market&quot; (Rowan Williams,
...",9
0440128994,Thriller. A Spenser novel.,8
0425152901,"When Lisa St. Claire, the beautiful young bride of a Boston police
detective, vanishes mysteriously, Spense joins the search for the
missing woman, following a perilous trail that leads him to a
sociopathic ex-lover and into a deadly ...",8
0440109930,"Boston private eye Spenser&#39;s search for a missing high-school girl
takes him to Boston&#39;s Combat Zone, to high-class, specialty
brothels, and back to the straight world whose righteous facade
overlap pervasive corruption",8
0440153166,"&quot;Private investigator Spenser searches for the kidnappers of a
lesbian writer who hired him as her bodyguard&quot;--Best Books for
Public Libraries, c1992, p. 401.",9
0312953615,"Hoping to get a new book published, burned-out journalist Rosalind
Leigh interviews Olive Martin, an obsessed sculptor who is convicted
of killing her mother, and whom Rosalind begins to believe is not the
actual murderer. Reprint.",8
0684843943,"A look at the history of taxation in America includes an examination
of pivotal tax revolts, from the pre-Revolutionary tea tax to
today&#39;s rhetoric regarding the abolishment of income tax",8
0451165063,"Testimony by those that knew him document life and times of rebel
filmmaker and Hollywood wildman Shark Trager, and of his stormy days
and raunchy nights spent in pursuit of a twisted Californian dream",8
0743215052,"When the young and beautiful wife of a much older embassy worker and
amateur gardener is found murdered near northern Kenya&#39;s Lake
Turkana, his personal pursuit of the killers not only sets him up as
their next target, but as a suspect ...",5
0451200810,"Reprint. From America&#39;s master storyteller and writer of
historical fiction comes the epic story of two families -- the Hazards
and the Mains.",9
1575660067,"After a chilling threat against his young son, Senator Nick Schlafer
struggles with unseen enemies, probes his teenage daughter&#39;s death
under suspicious circumstances, and uncovers the dark underside of
Washington politics and the horror of ...",5
0671023489,"Reissue. From Chances to Dangerous Kiss, international bestselling
author Jackie Collins has spun the incredible saga of the
extraordinary Lucky Santangelo.",8
0061009032,"Dale Corvin, a Fish and Wildlife Service officer, returns to his
Pacific Northwest home and, overcoming two lives of anger and hurt,
resumes his relationship with Helen Raven, only to be called to Alaska",9
0425175413,"One by one, members of a secret IRA splinter group are being murdered.
The consequences are greater than anyone realizes.",7
0380782782,"Experiencing a psychic vision that eventually draws her into the
centuries-old world of Duncan MacKinnon, gifted writer Kara Fitzgerald
becomes enmeshed in the enigmatic laird&#39;s Highland battle against
a deadly enemy. Original.",10
0812922999,"The former president&#39;s account of his first political battle
reveals how his entrance into politics was riddled by a volatile
political scene in the South that was spurred by the Supreme
Court&#39;s &quot;One man, one vote&quot; decision",6
0345377648,"Rowan Mayfair, queen of a coven of witches, flees the compelling,
irresistible Lasher, the demon father of her child. Reprint.",7
0425166880,"&quot;A marvelous real-life story about one player&#39;s journey in
the game of professional golf!&quot; -- Bob Rotella, author of Golf is
Not a Game of Perfect",7
0380776847,"Come heck or high water, Gracie Snow is determined to drag the
legendary ex-jock Bobby Tom Denton back home to Heaven, Texas, to
begin shooting his first motion picture.",10
0061096083,"The author of The First Wives Club offers a novel of romance and
revenge about the vicious competition among five would-be authors to
ascend the publishing world on the wings of their first best-seller.
Reprint.",7
0553567608,"Friends Dawn and Sandy who both have leukemia find solace at a summer
camp for cancer patients.",7
055357079X,"Witnessing the death of her friend to cancer, high-school sophomore
Dawn Rochelle wants nothing more than to live a normal life, but fears
that her own struggle with cancer will never end. Reprint.",7
0440223571,"Presents an anthology of Christmas stories reflecting on the various
ways in which the holidays serve as a catalyst to promote change,
growth, and new beginnings",7
1551665921,"The Hostage by Susan Wiggs released on Mar 24, 2000 is available now
for purchase.",7
1551663015,"Once, the sea took everything he loved ... now the sea has given him a
second chance.",7
0380005239,"The classic work of a 15-year-old drug user who chronicles her daily
struggleto escape the pull of the drug world.",10
0684870819,"Provides more than fifty inspirational stories for women from their
teens through their early twenties to celebrate the joys and
challenges of such areas as first love, first jobs, and finding an
identity in the adult world.",6
0345402308,"As an attorney prepares to argue a life-and-death case before a
hostile Supreme Court nominee, a Washington, D.C. medical examiner
discovers evidence of an outrageous plot to extend the limits of the
human body An accomplished attorney ...",8
0449138240,"Karyn and her husband Roy had come to the peaceful California village
of Drago to escape the savagery of the city.",8
1551660423,"Red by Erica Spindler released on May 25, 1995 is available now for
purchase.",8
0931580781,Previous ed. has main entry under John-Roger.,9
0679738908,"Beau Boutan, a hated Cajun farmer, is shot, and a dozen aging black
men claim to be the murderer.",10
0807062170,"This book is for the once, never, and much married.",3
0152009787,"A sleepy, God-fearing southern town erupts in chaos when a flamboyant
artist from New York City returns to her birthplace for an artistic
experiment.",6
0156006332,"Seven of Ireland&#39;s most acclaimed writers, including Roddy Doyle,
Colm Toibin, and Joseph O&#39;Connor, join talents to recount the last
wild and disreputable night of a once proud Dublin hotel that has
definitely seen much better times",6
0440409411,"A gift of a toy castle, complete with silver knight, introduces
William to an adventure involving magic and a personal quest.",7
0375758704,"Chronicles the adventures of a Jersey City family of criminals,
bookies, con artists, embezzlers, and mobsters and the author&#39;s
experiences growing up with such a family.",6
0399505253,"The power of love and illusion shape the lives of a young geisha and a
rich Tokyo dilettante",7
038059949X,&quot;Were all just somebody else&#39;s kids .,4
0553294857,"A collection of Old West short stories features the tale of a sheriff
facing a hardened killer, a resourceful woman who saves a rebel from a
bitter life, and a ruthless gunman who meets his match in a three-
year-old girl. Reprint.",6
0156907399,"They contend with World War I, family deaths, and hardships both
spoken and unspoken. All the while, the lighthouse looms in the
distance.",7
0151009988,"A poignant portrayal of the thoughts and events that comprise one day
in a woman&#39;s life.",6
0763617075,"Raised by three older sisters, all artists, and educated by their
guardian, a rector, lonely Sarah Purcell looks forward to 1920 when
she will be old enough to attend Oxford and become a writer.",8
1570719462,"Transform your life, day by day",6
1567184928,"Designed for any pagan family, no matter what their tradition, this
book describes the development of the human energy system from
conception through adolescence, and tells how it relates to a
child&#39;s spiritual, magical, and emotional ...",9
061815082X,"A GREAT MODERN CLASSIC AND THE PRELUDE TO The Lord of the Rings From
J.R.R. Tolkien&#39;s own description for the original edition:
&quot;If you care for journeys there and back, out of the comfortable
Western world, over the edge of the Wild, and ...",9
0425162486,"While probing the murder of coed Melissa Henderson, a crime in which
Ellis Alves is the prime suspect, Spenser finds himself the target of
an assassin and must play dead to find out who wants him off the case",6
0152049266,"When she comes to live with relatives on a Texas farm, fifteen-year-
old Mandy encounters the grandmother she never knew and begins to come
to terms with her blindness caused by the automobile accident that
killed her mother.",8
0688121926,"Private detective Matthew Scudder ventures into the dark and dangerous
alleys of Hell&#39;s Kitchen to track the killer of a yuppie lawyer.
By the author of A Walk Among the Tombstones. 100,000 first printing.
$75,000 ad/promo. Tour.",6
0786706082,"An in-depth portrait of the controversial and influential talk-show
host traces his rise to success in the world of radio, the substance
abuse and personal turmoil that nearly destroyed his career, his
return to the airwaves, and his ...",8
0934323232,"Cinderella hopes to escape her life of drudgery as a virtual slave to
her cold-hearted stepmother and stepsisters. With the help of some
friends and a fairy godmother, she succeeds.",6
0743410068,"Here are letters from the Civil War, World War I, World War II, Korea,
the Cold War, Vietnam, the Persian Gulf war, Somalia, and
Bosnia—dramatic eyewitness accounts from the front lines, poignant
expressions of love for family and country ...",8
055357910X,"Jonas Taylor, a paleontologist and ex-undersea submersible pilot,
becomes a reluctant participant in a deep-water mission, an expedition
that brings him face to face with the Megalodon, a prehistoric,
massive predator and ancestor of the ...",8
0449210928,"Presents a saga spanning four and a half centuries, from the first
Spanish exploration of Texas to its emergence as one of the most
powerful states, with a cast of more than two hundred real-life and
fictional characters",8
0739436074,"And now the story can be told -- including startling information about
the controversial investigation. -- book jacket.",9
0609805444,"A journalist takes a behind-the-scenes tour of the beef and dairy
industry as he describes how he purchased a pair of calves whose lives
he planned to follow from adorable babies to slaughter.",7
0312871996,"A breakthrough in quantum physics allows all human beings to spy on
each other and to look back into the past, but the human race may not
be ready to handle all the ramifications of the scientific innovation.
250,000 first printing. $250 ...",10
0590646087,"In this novel based on the story of Cinderella, Ella struggles against
the childhood curse that forces her to obey any order given to her.",6
0452279070,"Doctorow&#39;s big bestseller, made into a major movie and now
repackaged, was first published in mass market paper by Bantam.",8
0399513949,"Provides hundreds of practical uses for herbs in today&#39;s home,
including first aid, cooking, health, athletic relief, gardening, and
pet care",6
0446386367,"After failing in sales for six months, Tom Hopkins turned his own
career around and earned more than a million dollars in three years.
Now he tells readers his secrets of success.",10
0452279690,"Four women whose lives converge unexpectedly are forced to come to
terms not only with their past, but also their future",8
0440217989,"A collection of erotic horror stories follows the adventures of
solace-seeking lonelyhearts on a North Carolina highway, behind a
dusty Georgia carny show, in a Baton Rouge mausoleum, and in an alley
in Calcutta",9
0380720817,"In the dark depths of a New Jersey city, a burnt-out homicide
detective obsessed with justice chases a street-smart teenaged
&quot;clocker&quot; through the streets of hell. By the author of The
Wanderers. Reprint.",8
0195059158,"Gathers selections from the diaries, sermons, personal letters, and
public pronouncements of Catholic saints in Europe, Africa, and Japan",6
0393319296,"When a freeway &quot;accident&quot; leaves a beautiful fashion model
disfigured and incapable of speech, she seeks to reinvent herself and
her world, along with her new friend, Brandy Alexander, a transvestite
who is one operation away from becoming ...",8
0684865386,"Star-struck teenager Viva Cohen is inspired by Hollywood&#39;s leading
ladies to transform her own mundane life into a Hollywood blockbuster,
joining her dysfunctional best friend Treena on a wild and wacky ride
to Los Angeles.",10
0425190749,"Carmela Bertrand, owner of a New Orleans&#39;s scrapbooking shop,
becomes involved in a murder investigation after one of the city&#39;s
elite is found dead during Mardi Gras and her estranged husband,
Shamus, is the chief suspect.",8
0786010851,"A former CIA agent leads an elite team of law enforcement and
intelligence professionals on a secret mission against America&#39;s
enemies, to halt a group of terrorists who are trying to use
biological warfare against the United States.",5
0679769781,"The campaign strategist for the election of Bill Clinton provides an
entertaining and timely response to the Republicans&#39;
&quot;Contract with America,&quot; defending a strong government and
its social role and providing a definitive program for ...",7
0440150795,"And suddenly Spaulding is the man in between, the man furiously
struggling for his sanity, the woman he loves, and his very life...
the only man who can save the world from the horrible truth of The
Rhinemann Exchange.",6
0871567199,"A trip through the Grand Canyon provides a format for exploring the
evolution of life and the development of consciousness and
intelligence",9
0802138896,"Raised by her grieving father after her mother dies in childbirth,
twenty-year-old Maria finds herself coping with a nameless longing and
falling in love with the wrong man, until a preciously unseen
photograph sends her home to Ireland to ...",5
0912656751,"Describes the use of the versatile Oriental pot to stir-fry, saute,
stew, and steam and features more than two hundred recipes for
international dishes ranging from Philippine pineapple pork to Spanish
almond veal",7
0875420508,"&quot; ---Back cover This classic text is the most complete self-study
course in modern Wicca available, written by the author who first went
public with &quot;The Old Religion&quot; in the United States.",9
0449207595,"Erma Bombeck lays bare the truth about the people of suburbia and
their extraordinary ways of life",10
