isbn,summary,rating
0515126098,"Collection of thirteen mystery stories about horse racing, with
settings ranging from a spring race meeting at Cheltenham, England, to
the Kentucky Derby at Churchill Downs.",6
0345450930,"Presents a hilarious new collection of politically incorrect, wicked
canine cartoons from the author of Don&#39;t Worry, He Won&#39;t Get
Far on Foot. Original.",5
0679401334,"Writer Lucas Yoder, editor Shirley Marmelstein, critic and would-be
author Karl Streibert, and reader Jane Garland, who treasures the
written word, play key roles in a study of the people who create,
publish, critique, and enjoy books",5
1551661713,"Shocked by the reappearance of her ex-husband, whom she had believed
was dead, Kathryn O&#39;Hara learns that Brent has been desperately
outmaneuvering a faceless killer who is after a stash of stolen
diamonds. Reissue. PW.",9
0091800579,"A young woman travels to occupied France in 1942, both to carry out a
mission for British Intelligence and to search for her lover, an
English airman who is missing in action.",7
0671884093,"Called upon to serve as the defense attorney for a young man accused
of murdering his best friend, Jordan marshall quickly discovers that
his client has been set up and is forced to confront an entire town to
uncover the truth.",8
0380715430,"With dazzling wit and astonishing insight, Bill Bryson--the acclaimed
author of The Lost Continent--brilliantly explores the remarkable
history, eccentricities, resilience and sheer fun of the English
language.",8
0553099515,"Tells the inspiring story of the head of the U.S. Disaster Team Canine
Unit, a suburban mother of four who, with her extraordinary German
shepards, travels across the country and around the world as a
volunteer in her life-saving efforts.",7
0006547168,"Breathtakingly original and hugely funny, &#39;Reality is the Bug that
Bit Me in the Galapagos&#39; is the journal of their troubadour life.
It is an exploration both of human nature and the open territory of
magic and spirit.",4
055323949X,"The author recounts his career as an aviator in World War I and a
pioneer in transoceanic flight",9
0241139309,"To his colleagues, Lorimer Black, the handsome, mild-mannered
insurance adjuster rising through the ranks of his London firm, is
known as the guy who has it all: the sleek suits, the enviable status.",8
0156006502,"A riveting compendium of political gossips covers the two centuries of
hearsay, defamation, and nasty rumors surrounded the most powerful
people in the U.S. Reprint. 35,000 first printing.",8
0874067278,"Amy is thrilled to be going to sunny Taboga Island for the summer. But
the tropical setting really starts to sizzle when a very important
painting is stolen. Amy and her friends have only a few days to solve
the mystery.",8
0671017063,"America&#39;s foremost expert on criminal profiling and twenty-five-
year FBI veteran John Douglas, along with author and filmmaker Mark
Olshaker, explores those tantalizing questions and more in this
mesmerizing work of detection.",4
0446519693,"A medium describes her ten experiences with the afterlife and
introduces her spirit familiar, a Native American ghost who taught her
how to heal, astral-travel, and perform soul rescues",9
0375701524,"Reprint. 15,000 first printing. &quot;Truly
magical...unforgettable...this novel...shimmer[s] with meaning.&amp;",7
0061096962,"In Perfect Murder, Perfect Town, Lawrence Schiller thoroughly
recreates every aspect of the complex case of the death of JonBenét
Ramsey.",8
044900192X,"As a developer prepares to destroy the old Blackstone Asylum to make
way for a new shopping complex, the evil and fear long hidden inside
the vacant structure are unleashed on the town of Blackstone, in an
omnibus edition containing all six ...",9
0770421113,"Anne was not like anybody else, everyone at Green Gables agreed; she
was special--a girl with an enormous imagination. This orphan girl
dreamed of the day when she could call herself Anne of Green Gables.",10
0836246268,"A brief text accompanies illustrations depicting the challenges and
rewards of change",6
0061013439,"With the election looming, presidential candidate Senator Will Lee and
his wife Kate, a deputy director with the CIA, become embroiled in a
nasty scandal that is tearing the country apart. Reprint.",10
0312192436,"A forensic photographer for the Miami police, Alexandra Rafferty finds
her life spinning out of control as a series of gruesome rape/murders
forces her to confront a violent event from her own past and sends her
on the run from her husband, ...",8
0312283474,"Louisa Hilliard, the last descendant of one of Charleston&#39;s oldest
families, finds her quiet life turned upside down when she comes upon
the diary of one of her ancestors, which recounts the story of Diana,
a 19th Century slave who worked ...",9
0745926290,"A village novel about ordinary people living ordinary lives in the
small town of Mitford, North Carolina.",10
0140298924,"&quot;Michael Mahana&#39;s personal disclosure to his parents leads to
the uncovering of another family secret-- about his uncle, Sam, who
had fought in the Vietnam War.",10
0671701258,"Judith Michael creates unforgettable characters and a vivid, richly
textured world -- where passions can be stronger than love -- in this
splendid bestseller.",7
1575669056,"Arriving with her new husband Orlando for her first weekend at The
Cottage, Lindy is presented with &quot;The Visitors&#39; Book&quot;
from Orlando&#39;s formidable godmother Victoria, which reveals the
truth about Orlando&#39;s mother&#39;s life and death, as well ...",7
0375759409,"The author of The Christmas Tree describes how a depressed Robert Rowe
killed his wife and three children--including his son, Christopher, a
child with severe neurological and visual handicaps--and discusses the
people who were touched by ...",8
0679745580,"An account of the senseless murder of a Kansas farm family and the
search for the killers",8
0061096113,"Nothing can prepare criminal attorney Bennie Rosato for her new
client, Alice Connolly, who bears an uncanny physical resemblance to
her and tells her, &quot;Pleased to meet you.",10
0451166876,"Police detective Lieutenant John Stovall embarks on a relentless
search for the killer responsible for the mysterious disappearances
and murders of a series of pretty young women in the Northwest.",9
0759605653,"When life&#39;s journey takes us through deep valleys of darkness, it
is there where we learn to trust God for everything in our life and we
realize His awesome presence.",10
0425147517,"Millionaire investigator Alex Hunter meets exciting, desirable Joanna
Rand while on a mission in Japan but finds that she is a Senator&#39;s
daughter who disappeared 10 years ago and now has a new identity.",5
096600244X,"Ruth Fishel shows the reader that the moment they let go of fear and
be present in the moment, miracles can happen. Uplifting, encouraging
and moving, this is a perfect book to be sold near your cash register
for impulse buying.",8
0515123757,"In order to shield her from the untoward advances of their feudal
lord, a medieval astronomer sends his beautiful daughter, Ailith
deCotmer, forward in time to 1998, where she meets the president of a
medievalist club. Original.",5
0345369947,"Doomed forever to wander the earth, desperate to quell his insatiable
hungers, Ramses the Damned turns up in Edwardian London as Dr. Ramsey
and begins a romance with heiress Julie Stratford, but his cursed past
again propels him toward ...",8
0671019929,"When a preserved skull is discovered on a Himalayan mountaintop, it
sets off an unbelievable exploration into the depths of evolution and
a place where modern humans were never meant to be. Reprint.",9
1570710805,"Suggest children&#39;s afterschool activities involving cooking,
handicrafts,ravel, gardening, science, art, and music.",8
0425060063,"Gene Anderson, an eight-foot-tall giant, uses his ability to reach
into other dimensions first to become rich and then to reform the
world",8
0449149099,"Selena, an amnesiac woman living alone on the Maine coast, meets Ian
Carrick, a brilliant, reclusive doctor who is haunted by his
telepathic powers He is Ian Carrick, a brilliant physician turned
recluse, hiding from life in the anonymity ...",4
0399233679,"While looking for his missing trousers, Little Bear discovers that the
other toy animals have found many different uses for them, in a board-
book version of a title in the Old Bear series.",8
0553108441,"Tormented by her past, young Gally Martin seeks the sanctuary of
Penselwood, a crumbling cottage deep in Somerset, England, and the
growing and unexpectedly intimate friendship with Ferney, an eightly-
three-year-old man Not e",8
0897325222,"From the recommendation of Healing Springs, AL, as the best place to
go for a geographical cure for consumption to a recipe from Mobile for
&quot;Far-Famed Southern Corn Bread,&quot; this book describes daily
life during the late 1800&#39;s.",5
0394559606,"While on a fishing trip an experienced fisherman teaches a young
stranger about bluefish and life",8
0070118809,"Lists one hundred forty-five companies that offer no-load stock plans,
and compares no-load stocks with no-load mutual funds",9
0066238471,&quot;We may need to plant a bomb in Old Lady Zaller&#39;s classroom.,7
0440237416,"The murder of Boulder&#39;s controversial district attorney becomes
all too personal for psychologist Alan Gregory since the dead man had
been his wife&#39;s boss, but he soon realizes that the killing was
only the first step in a deadly scheme of ...",6
0786863137,"The veteran comic shares some thoughts, musings, questions, lists,
beliefs, curiosities, monologues, assumptions, and assertions about
the follies of modern life Sometimes a Little Brain Damage Can Help
The thinking person&#39;s comic who uses ...",8
0380700700,"Paul Cattleman is convinced that leaving Harvard to accept a position
in a large corporation in Los Angeles was a great decision, but his
wife, Katherine, is equally convinced it was a great disaster",5
0684850613,"Kinky Friedman tests his crew to see which would be his best sidekick
--but in the middle of the investigation, someone attempts to kill the
Kinkster&#39;s upstairs neighbor and dance teacher.",8
038081904X,"In the end, only 316 crewmen survived. How could this have happened --
and why? This updated edition of Abandon Ship!, with a new
introduction and afterword by Peter Maas, supplies the chilling
answer.",5
0515119415,"Heating up the sleepy little town of Everleigh, Pennsylvania, when
their mutual attraction escalates to full-scale love, candy maker
Dulcie Kramer and attorney Race Langston fear their conflicting
lifestyles will end their relationship.",6
0140361227,"Ten adventures of Pooh, Eeyore, Tigger, Piglet, Owl, and other friends
of Christopher Robin.",8
0062514857,"Sarah Delany recounts her transition from mourning the loss of her
sister, Bessie, to a renewed zest for life, symbolized by Bessie&#39;s
flower garden",9
0425189031,"Lieutenant Eve Dallas investigates a brutal crime that plunges her
into the art world, where nothing is what it seems.",7
1565120094,"His fireman’s diary is a wonderful book.” —John Grisham, author of The
Firm and The Client &quot;Larry Brown is never romantic about danger
and . . . in this book he goes through his life with the same
meticulous attention with which ...",5
0385480016,"A step-by-step guide to writing and managing the writer&#39;s life
covers each portion of a written project, addresses such concerns as
writer&#39;s block and getting published, and offers awareness and
survival tips. Reprint. Tour.",6
055337849X,"While their father mourns the end of his baseball career and their
mother clings obsessively to her faith, the four Chance brothers
choose their own ways to deal with what the world has to offer them",8
0446524972,"Simsbury College lacrosse star Mark Jessey looks on the members of the
Sigma fraternity as his only true family. But when a Sigma freshman
turns up dead, Mark is forced to question his deepest loyalties.",8
0446600415,"The novel that took the nation by storm is now in paperback. Allan
Folsom has created an international conspiracy of apocalyptic
dimensions that interconnects three intricate and compelling stories
spanning two continents and five decades.",10
0670032735,"A critical look at the presidency of George W. Bush reveals how his
administration has used half-truths, distortions, and other deceptions
to mislead Americans, resulting in failed policies and damaged foreign
relations.",8
0061044571,"This resource guide contains relationship skills that will help you
and your mate sustain a lasting relationship that only grows richer
with time.",4
0679450548,"In an imaginative novel about a real-life mystery, Amelia Earhart
describes what happened after she and her navigator disappeared off
the coast of New Guinea in 1937 and discusses her love of flying,
memories of her past, and her life with ...",10
0671567829,"To find her -- and save her -- Janeway must unravel the secrets of the
book&#39;s past and its mysterious maker, for only then can he stop
the hand of death from turning another page.",10
0395585643,"Explains the differences between the bodies of fit and fat persons,
and outlines a strategy for reducing body fat and increasing lean body
mass",8
0743230086,"A collection of literary and analytical writings, based on the
author&#39;s lectures at the National Cathedral and Auburn Seminary,
considers the ethics of Jesus Christ and presents fictional situations
where He confronts such issues as suicide ...",9
0722537379,"This inspiring body &quot;work book&quot; shows how to undo the damage
done by years of slouching, slumping and hunching, showing readers how
to sit, stand and walk with more ease and balance, and understand
their bodies better to remove aches and ...",8
0670892696,"The new deputy sheriff of a Virginia town investigates the discovery
of a human skeleton on the Appalachian trail while his cousin, an
actuary, heads to New York to investigate the death of his son. 22,500
first printing.",6
0892815019,"Filled with practical information and imaginative suggestions for
using herbs for healing, ceremony, and magic, this book is an
indispensable and comprehensive guide to age-old herbal practices.",10
0892818786,"The book also includes simple recipes that children can use, with
adult supervision, to treat minor ailments--peppermint tea to soothe a
troubled tummy or plantain salve to heal a scraped knee.",10
0892819049,"Original. PAGANISM / NEW AGE &quot;This book should appear on the
suggested reading list given to any student on a Pagan path.",10
0919345557,"This is an in-depth study of the herbal and magical properties of our
most common trees.",10
0399145362,"When a grandfather is falsely accused of sexual abuse by his drug-
addict daughter, who hopes to win back custody of her child from the
elderly man, attorney Paul Madriani intervenes to protect him. 200,000
first printing.",6
0345441451,"Recounts the life and wrestling adventures of Joanie Laurer, known
professionally as Chyna, the first woman wrestler to compete
successfully against men and even gain a championship",7
0671550500,"Facing the difficult task of having to hunt down her own daughter and
destroy her, the vampire Alisa believes in her heart that Kalika, a
bloodthirsty monster, is not completely evil, and hopes to save her
instead. Simultaneous.",7
1558177221,"In a small town where pretty young girls keep disappearing, Judy
MacAulliffe, a woman who has always aspired to join the circus, is
about to become the next &quot;catch&quot; of a former circus keeper
who has gone mad. Original.",8
0060187271,"As a priest nears the end of his life, he is asked to prove or
disprove the sainthood of a woman he knows well and struggles to guard
his own secret identity in the process. Reader&#39;s Guide available.
100,000 first printing.",9
0374199698,"Calliope&#39;s friendship with a classmate and her sense of identity
are compromised by the adolescent discovery that she is a
hermaphrodite, a situation with roots in her grandparents&#39;
desperate struggle for survival in the 1920s.",8
0515122734,"Successful photographer Jo Ellen Hathaway realizes she must return to
the Southern resort run by her estranged family and, with the help of
one man, sets out to discover who is stalking her and who killed her
mother. Reissue.",8
0440222842,"Follows the five-day affair between a man and a woman in Paris, a
relationship that decides the course of the rest of their lives.",7
0440181275,"Four people whose lives have been shattered by a murder find
themselves in continuing conflict as the hour of the convicted
murderer&#39;s execution approaches",8
0373218427,Destined to battle--and to fall in love.,6
0312166818,"The greatest innovation to the tarot in centuries propels the ancient
art of tarot reading into the 21st century.",5
0140430075,"The classic tale of a man&#39;s struggle for survival after being
marooned on an island",2
0684188716,"A story of love and obsession. About a young American and his wife on
an extended honeymoon in Mediterranean France and Spain, and about the
woman to whom they are both attracted.",10
0751522732,"Teenage schoolgirl Helen Majinsky and her friend Colette are part of a
small circle that entertains hopes of leaving Liverpool through the
route of college entrance.",8
0142001384,"An eager American envoy is mysteriously assigned to Saigon during the
French occupation of Indochina.",9
1550172646,"Brimming with breathtaking colour photographs and compelling journal
entries from all stages of their exciting kayaking journey, Visions of
the Wild is at once an inspiring chronicle of the adventure of a
lifetime, and a beautiful book of ...",9
1569470448,"A new arrival on a Caribbean island dominated by the cane fields,
fifteen-year-old Midra falls under the spell of the island prince,
whose African ancestry brings Midra a revelation from the ancient
past. A first novel.",8
0345426800,"A cuckolded husband conceives a brilliant, deadly plan to exact
revenge and simultaneously restore his flagging career",7
0671868381,"Lily Bancroft dreams of being valedictorian of her senior class. When
her only competition, and her teacher, both end up dead, Lily is the
chief suspect. Can she find the real killer? Or will her final test
end in death?",4
080503885X,"In England in 1193, a dying man gives Justin de Quincy a letter that
reveals if Richard Lionheart is living or dead",6
0440472431,"Ramona at 7 1/2 sometimes feels discriminated against by being the
youngest in the family.",8
0811804453,"Collection of mask designs by some of the world&#39;s most successful
contemporary artists",8
0312144075,"Shortly before World War II, a Chinese man, sent to Japan to recover
from tuberculosis, meets a lovely Japanese girl and four older
residents, in a story of passion and sacrifice",7
0786014474,"Tangled in a web of high-level corruption, sexual misconduct,
organized crime, and murder while investigating the death of a
powerful lawyer, trial attorney Lou Mason must race against time to
discover the shocking truth when a second ...",8
0425116417,"Detective Timothy Cone wanders Wall Street seeking mobsters,
murderers, and shady Market operators, in a quest to solve a baffling
mystery",8
0843942533,"Designed to be virtually unstoppable, the F-15 Eagle fighter is the
U.S. Air Force&#39;s most effective weapon in aerial combat, until an
American pilot commandeering a fully loaded F-15 begins a deadly
mission to attack New York and Washington ...",5
0451203933,"Recounts a 1993 firefight in Mogadishu, Somalia, that resulted in the
deaths of eighteen Americans and more than five hundred Somalis,
examining the rationales behind the disastrous raid.",9
0553380281,"Inconsolable after the death of his wife of fifty years and unable to
tend to her garden, a lonely widower is visited there by an angel and
learns how to connect with the people of his town. Reprint.",5
0440166497,"After her happy marriage tragically ends, Daphne, a successful
novelist, finds herself torn between two men, Matt Dane and Justin
Wakefield, and between her writing career, her love, and motherhood",10
0778320286,"A novel of faith and self-discovery follows three women--all of whom
join an order of nuns, and then leave--as they each embark on
extraordinary journeys to discover their true place in the world.",5
0553266578,"After the death of her adoptive mother in a horrifying accident,
sixteen-year-old Cassie makes a terrifying discovery about the dark
secret of her birth and the strange powers that have become her legacy",6
0440118700,"A family of outsiders settles in the small, close-knit coastal village
of Clark&#39;s Harbor and is suddenly plagued by strange deaths and
fearful visions, leading them to believe sinister forces are at work.",8
0440235782,"Suffering from amnesia after being injured while hunting a traitor,
Sam McKade is sent to therapist Annie O&#39;Toole to heal and to
recover his memory in time to stop the traitor&#39;s plot, not
realizing he and Annie have met before.",8
0345439929,"Counterintelligence operative Matt Wilder uncovers a global conspiracy
when he investigates a string of strange murders that are connected to
Batu Khan, who is terrorizing Europe with his lethal high-tech army.",10
0380711532,&quot;You&#39;re in danger.,5
0786812923,"Pamela has the best birthday ever when her glamorous Aunt Louise takes
her to see a Broadway musical.",10
0425158640,"In a story set in twenty-first century Tokyo, a singer pursues a
beautiful media superstar--called an idoru--who does not really exist",8
0316876712,Gabriel Jacoby can&#39;t get to sleep.,4
0747514100,"Omnibus edition of three of Joanna Trollope&#39;s novels, comprising A
VILLAGE AFFAIR; A PASSIONATE MAN: and THE RECTOR&#39;S WIFE.",5
0671023241,"A physicist who has developed a time machine offers travel writer
Gabriel Prince the opportunity to go back in time if he will change
history by keeping Ronald Reagan from becoming America&#39;s fortieth
president.",8
067988288X,"Daine gets a job helping the royal headmistress drive a herd of ponies
to Tortall, and the others soon realize that the girl&#39;s talents
and horsemanship arise from magical powers. Reprint.",8
0804114609,"A whimsical novel with strong but emotive female characters in the
tradition of Fried Green Tomatoes features a pair of sisters in
Minnesota, including an abandoned mother, who open a cozy beauty
salon. Reprint.",9
0590457403,"Teenaged pre-medical students Diana and Seth volunteer to work in the
emergency room of a city hospital and become caught up in a maelstrom
of excitement, horror, hope, and despair.",7
0671021362,"Buffy takes a vacation from vampire slaying when she confronts
dangerous new enemies in a band of murderous Druids determined to
return the world to the old ways. Original.",8
0920470386,"In Fats that Heal Fats that Kill, expert Udo Erasmus takes an in-depth
look at the oil industry.",8
1550375148,"A group of local children are determined to expose the
&quot;Phonies,&quot; a couple who have moved into the street and who
the children believe to be criminals.",10
0671765914,"You Can if You Think You Can. Dramatic, heartwarming stories of how
men and women -- of all ages and in all walks of life -- transformed
their lives and careers by following Dr. Peale&#39;s philosophy of
positive thinking.",7
0140437347,"The unusual voyages of Englishman Lemuel Gulliver carry him to such
strange locales as Lilliput, where the inhabitants are six inches
tall; Brobdingnag, a land of giants; an island of sorcerers; and a
nation ruled by horses.",9
0440379962,"Includes : the bear / William Faulkner&#39;s. the dead / James Joice.
Billy Budd / Herman Melville. the overcoat / Nikolay Gogol.
Porter&#39;s noon wine / Katherine Anne. the pilgrim hawk/ Glenway
Wescott.",7
0875167233,"Lectures given by one of the principal metaphysicians of the American
New Thought movement in the 20th century. Consciousness is the only
reality, and the imaginative faculties are the veritable shapers of
all experience.",7
0312246978,"When a sacret woman&#39;s rite in the ancient city of Rome is
infiltrated by a corrupt patrician dressed in female garb, it falls to
Senator Decuis Caecilius Metellus the Younger, whose investigative
skills have proven indispensable in the past ...",5
0805425500,"In a first installment of a three-part series, U.S. Marine Major Peter
J. Newman discovers that a top military official is planning to betray
his country by thwarting a mission to eliminate key Middle East
terrorist leaders.",8
0671577786,"When a murder/suicide spree besieges Alanda, with each incident
leaving both killer and victim dead, constable Tal Rufen begins to
suspect that the events are linked to a much bigger puzzle",7
0553569058,"Remembering their painful experiences of the past in which they were
each manipulated and betrayed by the same woman, Roz, Charis, and Tony
are relieved at Zenia&#39;s funeral, and are shocked when Zenia turns
up alive and well.",8
0671001957,"Collects short stories written by winners of MTV&#39;s &quot;Write
Stuff&quot; competition, expressing change and life&#39;s experiences,
such as broken engagements, doomed relationships, and reunions between
high school friends.",8
067081976X,"In this collection of stories about small-town life, Dale takes a step
toward manhood and Darlene sets off for Minneapolis to begin a new
life",8
1403362947,"As the story opens, Terri is faced with the death of her mother, Syl,
and is shuttled off to live with her aunt and uncle.",10
0767915062,"A travel writer with little background knowledge of Africa recounts
his journey to Kenya at the invitation of CARE International, where he
visited slums, historic sites, natural wonders, refugee camps, and
relief projects.",7
0590879979,"Follows a group of eighty people chosen to board a revamped space
shuttle set to leave Earth before an astroid destroys it and
everything on it, but no one knows if their plan will work, or where
they will end up even if it does.",10
0156029987,"So Vernon does what any red-blooded American teenager would do; he
takes off for Mexico. Vernon God Little is a provocatively satirical,
riotously funny look at violence, materialism, and the American media.",8
0679731377,"Offers an idiosyncratic, revisionist history of life on planet Earth,
from a playful account of Noah by a stowaway on the Ark, to the
spiritual odyssey of a American astronaut",9
0380715929,"Chagak, a young Native American woman living during the Ice Age, sees
an enemy tribe massacre her family, is forced to bear the child of her
enemy, and embarks on a personal quest for survival and revenge",6
0743467523,"Four men who reunite every year during hunting season in the woods of
Maine, encounter a disoriented, incoherent stranger who drags the men
into a terrifying struggle with a creature from another world, and
their only chance for survival ...",5
0394555481,"This account of the horrors faced by the author during China&#39;s
Cultural Revolution tells of her arrest, the failed attempts to make
her confess to spying, her imprisonment, and the story of her survival",8
0226791181,"With &quot;The Moment of Complexity&quot;, Mark C. Taylor offers a map
for the unfamiliar terrain opening in our midst, unfolding an original
philosophy of our time through a remarkable synthesis of science and
culture.",2
0937274879,"Provides step-by-step instructions for creating a variety of journals,
albums, and books.",9
0151000972,"An elderly American living in Brazil reminisces about his various
lives as World War II ace, multimillionaire investment banker, insane
asylum inmate, thief, murderer, lover, and protector of the innocent.",10
0679824111,"They find dinosaurs and volcanoes and adventure. Veteran storyteller
Osborne builds the power of reading into the story: it&#39;s the books
in the tree house that give the kids the magic to travel and see far,
far away.&quot;--Booklist.",10
0553211900,"A millionaire&#39;s spoiled son learns a lesson when, saved from
drowning by a fishing schooner, he is made to share the crude life and
hard work of his taunting rescuers.",8
0452276322,"Seventy-year-old Pierre Brossard, a former pro-Fascist militia
officer, has spent five decades in hiding with the aid of church and
government officials, but suddenly finds himself the target of a new
breed of government official and ...",5
038072118X,"Fleeing the creditors who own his plane, Frank Bama heads for Cuba,
where he meets up with an heiress to a hemorrhoid-ointment fortune and
investigates the disappearance of her rock-star brother",5
0312978367,The ultimate spy.,4
0385306032,"Lit Guild Main. With Vanished, her thirty-first best-selling novel,
Danielle Steel brings to life the story of a man and woman faced with
an almost unthinkable tragedy - the mysterious abduction of their
young son.",9
0312925883,"The American wife of an Iranian describes her ordeal in Tehran as a
virtual prisoner of her fanatical husband and his family and her
perilous escape with her daughter to freedom.",9
0821729799,"Rich with the delicious details of designer labels, powerful cars, and
a thoroughly sumptuous setting, Bel Air is a spectacular, glittering
novel.",10
1582432546,"As engaging as any mystery, as mysterious as any political campaign,
as political as any family gathering, this story will haunt and
challenge readers as they unravel this essential chapter of American
history.",7
0446527947,"The Grammy Award-winning singer shares her secrets for living well,
using songs, saying, quotes, and family stories to illustrate the path
to a happy, satisfied, more fulfilling life. 350,000 first printing.",8
0451410726,"Returning to Valpariso, Florida - the very place that had once scorned
her and her mother - to pursue a new career opportunity at Eglin Air
Force Base, Jessica Blackwell unexpectedly finds herself the prime
suspect in a murder investigation ...",9
1558744193,"The author uses twenty-eight stories about the everyday challenges and
joyful experiences of her life to show how the human heart can gain a
deeper understanding, appreciation, and acceptance of life and of
others.",10
0140126562,"George Burns pays tribute to his partner, wife, and love of many
decades, contrasting the zany, scatterbrained radio person she
presented with her private self--an intelligent, caring, and devoted
actress, wife, and mother.",6
0441007686,"Two lonely people with extraordinary powers--Edmund Reynolds, a
wandering witch who helps those in need, and Matilda Black, an
empathic &quot;witness&quot; to the inner dreams of people--embark on
a journey into the imagination together, exploring ...",8
1886411816,"An introduction to FileMaker pro covers such topics as defining
fields, designing layouts, creating records, entering data, printing
records, and writing formulas.",9
0805071377,"Portrays ongoing controversies in the field of evolutionary biology,
exploring fundamental questions about the origins of life and the
theories of such top thinkers as Stephen Jay Gould, Niles Eldredge,
John Maynard Smith, and Richard ...",3
0439101336,"&quot;Dickens&#39; classic tale of Ebenezer Scrooge, the miser who
learns the true meaning of Christmas through visits from the Three
Spirits, is inspiring and heart-warming for people of all
ages.&quot;--Résumé de l&#39;éditeur.",9
0440213290,"The small Irish town of Shancarrig&#39;s deepest secrets begin to
unravel as closeted loves and vanities are revealed as unexpected
passions, fears, and events intertwine. Reissue.",7
1929001037,"; Ian Jack: the train crash that stopped Britain; Ryszrd Kapuscinski:
in the forests of Cameroon; Ian McEwan: on the retreat to Dunkirk,
1940; John Ryle: the last Emperor makes his last journey; Dayanita
Singh: inside a sanctuary for girls ...",10
1892989042,"A guidebook for K-6 teachers offers tips for structuring the first six
weeks of school to provide a foundation for a productive year of
learning.",7
0066214769,"Return once again with New York Times bestselling Grand Master
Elizabeth Peters to a remarkable land of mystery, deception, and
danger, where murderous intrigues swirl in the desert wind.",10
0312317441,"Investigating the death of a fellow tribe member, Charlie Moon hopes
that the victim&#39;s senator boss will be forthcoming with
information and wonders how the disappearance of a young college
student may be related. 20,000 first printing.",9
0451205669,"While staying in Provence, Jessica Fletcher once again finds herself
embroiled in a murder mystery when someone stabs Chef Bertrand with
one of his customized carving knives, a crime in which Jessica herself
and her new friend, Mallory, ...",8
0312953615,"Hoping to get a new book published, burned-out journalist Rosalind
Leigh interviews Olive Martin, an obsessed sculptor who is convicted
of killing her mother, and whom Rosalind begins to believe is not the
actual murderer. Reprint.",6
0553583476,"After a series of murders in which the victims are all blondes who did
not resist their attacker, police chief Rafe Sullivan calls in the FBI
for assistance and is concerned by the atypical methods of the
responding agent, Isabel Adams.",7
0393020150,"Amid the turmoil of the summer of 1968, teenaged lovers Emily and
William, drawn together by physical passion and idealistic fervor, run
away to build a new life together in the wilderness, leaving behind
parents whose own lives suddenly ...",7
0765304627,"Abandoning his old life after the death of his wife, Lew Fonesca takes
a series of odd jobs in Sarasota, Florida, and is enlisted to help
locate some missing people, a situation that is complicated by a
string of suspicious deaths.",7
0743454146,"Resisting those who would use a revolutionary new technology for
unethical purposes, doctor David Tennant and psychiatrist Rachel Weiss
find themselves running for their lives from a ruthless team of NSA
agents and turning to David&#39;s ...",8
0345452569,"Forensic psychologist-turned-sleuth Alex Delaware searches for a cold-
blooded psychotic responsible for the brutal murders of a painter, a
ballet dancer, a blues musician, a punk rock singer, and a concert
pianist.",8
0451410440,"Before police chief Kevin Kerney can discover who murdered a U.S.
ambassador&#39;s estranged wife, the FBI takes over the investigation
and the case is neatly solved, but Kerney is convinced that he is in
the midst of an intelligence cover-up.",7
0767903579,"The daughter of a wealthy Hong Kong businessman describes her very
difficult childhood and the psychological abuse she suffered at the
hands of her stepmother",7
0312264372,"A homeless man in Boston, an Army Major in California, and a teenage
girl in Atlanta all die suddenly and painfully--each a victim of an
unknown doomsday virus.",7
0393318419,"A single mother is torn between duty to her child and her career as a
pianist and composer. The woman is Irish and her problem is aggravated
by church and parents. Lots of detail on musical composition.",4
0679416498,"American journalist Norman Clay&#39;s assignment in Mexico leads him
to uncover his fascinating Mexican ancestry, set against the backdrop
of 1,500 years of the country&#39;s history",8
0451456513,"The author of The Innkeeper&#39;s Song offers six new stories set in
his beloved fantasy world. Reprint.",7
0140149074,"In &quot;Immaculate Man&quot;, a virgin priest finds love; a
journalist alters his lover&#39;s life in &quot;Living at Home&quot;;
and in &quot;The Rest of Life&quot;, a teenager is inspired by the
Romantic poets to make a suicide pact.",7
0590483129,"Provides an understanding of the vital tasks performed by the
skeleton, which range from protecting soft organs to manufacturing
bloodcells",9
038071129X,"Chief Inspector Peter McGarr immerses himself in the text of James
Joyce&#39;s Ulysses to retrace the steps of both murderer and victim
in the case of Joyce scholar Kevin Coyle&#39;s Bloomsday murder.
Reissue.",7
0590463624,"Last year, Sylvester was the &quot;kid who only hit homers,&quot; but
this season it seems as if he cannot do anything right.",6
044022859X,"As further evidence of his family&#39;s bad fortune which they
attribute to a curse on a distant relative, Stanley Yelnats is sent to
a hellish correctional camp in the Texas desert where he finds his
first real friend, a treasure, and a new ...",4
0553296345,"In a series of essays, Bradbury discusses his career and his
compulsion to write. Nine essays discuss the joy of writing, the
writing process, inspiration, creativity, and the circumstances
surrounding the writing of several of his works.",6
0192826646,"The novel is also richly comic: the Russian Orthodox Church, the legal
system, and even the author&#39;s most cherished causes and beliefs
are presented with a note of irreverence, so that orthodoxy and
radicalism, sanity and madness, love and ...",8
0310973635,"Famous Christian authors such as Joseph Stowell, Joni Eareckson Tada,
Walter Wangerin, Jr., and many others share moving reflections on
fifteen of the beautiful names of Jesus.",5
089870300X,"Combines selected philosophical passages from Thomas&#39; &quot;Summa
Theologica&quot; with detailed footnotes and explanations for modern
readers.",9
0345366239,"In a story spanning from the court of Catherine the Great to modern
times, the brutal course of history is played out as Catherine
&quot;Cate&quot; Velis attempts to thwart world disaster",8
